1232,0
1233,0
1234,0
1235,1
1236,1
1237,1
1238,0
1239,0
1240,1
1241,1
1242,0
1243,1
1244,1
1245,1
1246,1
1247,0
1248,1
1249,0
1250,1
1251,0
1252,0
1253,1
1254,1
1255,0
1256,1
1257,1
1258,0
1259,1
1260,0
1261,1
1262,0
1263,0
1264,1
1265,1
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,1
1273,0
1274,0
1275,1
1276,0
1277,1
1278,1
1279,0
1280,0
1281,0
1282,0
1283,0
1284,1
1285,0
1286,0
1287,0
1288,0
1289,0
1290,1
1291,0
1292,0
1293,1
1294,0
1295,1
1296,1
1297,0
1298,1
1299,1
1300,1
1301,1
1302,1
1303,0
1304,1
1305,1
1306,0
1307,1
1308,0
1309,0
1310,1
1311,1
1312,0
1313,1
1314,0
1315,1
1316,1
1317,1
1318,0
1319,0
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,0
1332,0
1333,1
1334,1
1335,0
1336,0
1337,0
1338,1
1339,1
1340,1
1341,1
1342,0
1343,1
1344,1
1345,0
1346,0
1347,0
1348,1
1349,0
1350,1
1351,1
1352,1
1353,0
1354,1
1355,1
1356,0
1357,0
1358,0
1359,0
1360,1
1361,0
1362,1
1363,0
1364,0
1365,0
1366,0
1367,1
1368,1
1369,0
1370,0
1371,1
1372,0
1373,1
1374,1
1375,0
1376,1
1377,1
1378,0
1379,0
1380,1
1381,0
1382,1
1383,0
1384,1
1385,1
1386,0
1387,1
1388,0
1389,1
1390,1
1391,0
1392,0
1393,0
1394,1
1395,1
1396,0
1397,0
1398,0
1399,0
1400,1
1401,1
1402,1
1403,0
1404,0
1405,0
1406,1
1407,1
1408,0
1409,0
1410,1
1411,1
1412,1
1413,1
1414,1
1415,0
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,0
1426,0
1427,1
1428,1
1429,0
1430,0
1431,0
1432,0
1433,1
1434,1
1435,1
1436,1
1437,1
1438,0
1439,0
1440,0
1441,0
1442,1
1443,0
1444,1
1445,1
1446,1
1447,0
1448,0
1449,1
1450,1
1451,0
1452,1
1453,0
1454,1
1455,1
1456,0
1457,1
1458,0
1459,0
1460,0
1461,0
1462,1
1463,0
1464,1
1465,1
1466,0
1467,1
1468,0
1469,1
1470,1
1471,1
1472,0
1473,1
1474,1
1475,0
1476,1
1477,0
1478,1
1479,0
1480,1
1481,0
1482,0
1483,1
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,1
1492,1
1493,0
1494,1
1495,0
1496,1
1497,1
1498,0
1499,1
1500,0
1501,1
1502,0
1503,0
1504,0
1505,1
1506,0
1507,0
1508,0
1509,1
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,1
1517,1
1518,1
1519,1
1520,0
1521,0
1522,0
1523,0
1524,0
1525,1
1526,0
1527,1
1528,1
1529,0
1530,1
1531,1
1532,1
1533,0
1534,0
1535,0
1536,1
1537,1
1538,1
1539,0
1540,1
1541,1
1542,1
1543,1
1544,1
1545,0
1546,1
1547,1
1548,1
1549,1
1550,0
1551,1
1552,1
1553,0
1554,1
1555,1
1556,1
1557,1
1558,1
1559,0
1560,1
1561,1
1562,0
1563,0
1564,0
1565,1
1566,1
1567,1
1568,0
1569,1
1570,1
1571,0
1572,0
1573,1
1574,1
1575,1
1576,0
1577,1
1578,1
1579,1
1580,0
1581,0
1582,1
1583,0
1584,1
1585,0
1586,0
1587,1
1588,1
1589,1
1590,1
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,1
1598,0
1599,0
1600,1
1601,1
1602,0
1603,0
1604,1
1605,0
1606,0
1607,1
1608,1
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,1
1616,0
1617,1
1618,1
1619,0
1620,1
1621,0
1622,1
1623,1
1624,1
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,1
1632,0
1633,0
1634,0
1635,1
1636,1
1637,1
1638,1
1639,0
1640,1
1641,0
1642,1
1643,1
1644,1
1645,0
1646,0
1647,0
1648,1
1649,1
1650,0
1651,0
1652,1
1653,0
1654,1
1655,1
1656,0
1657,1
1658,1
1659,0
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,0
1667,0
1668,1
1669,1
1670,0
1671,0
1672,1
1673,0
1674,1
1675,0
1676,1
1677,0
1678,1
1679,0
1680,0
1681,0
1682,1
1683,0
1684,1
1685,0
1686,0
1687,0
1688,1
1689,1
1690,1
1691,0
1692,1
1693,0
1694,1
1695,1
1696,0
1697,0
1698,0
1699,1
1700,1
1701,1
1702,0
1703,1
1704,1
1705,1
1706,0
1707,1
1708,0
1709,1
1710,0
1711,0
1712,0
1713,0
1714,1
1715,1
1716,1
1717,1
1718,1
1719,0
1720,0
1721,1
1722,1
1723,0
1724,1
1725,1
1726,1
1727,0
1728,0
1729,1
1730,0
1731,0
1732,1
1733,0
1734,0
1735,1
1736,1
1737,1
1738,1
1739,1
1740,0
1741,0
1742,1
1743,1
1744,1
1745,0
1746,0
1747,0
1748,0
1749,1
1750,0
1751,1
1752,0
1753,1
1754,0
1755,0
1756,0
1757,0
1758,1
1759,0
1760,1
1761,1
1762,1
1763,0
1764,1
1765,1
1766,0
1767,1
1768,1
1769,0
1770,1
1771,1
1772,1
1773,1
1774,0
1775,1
1776,1
1777,0
1778,0
1779,0
1780,1
1781,0
1782,0
1783,1
1784,0
1785,1
1786,1
1787,0
1788,1
1789,1
1790,1
1791,1
1792,0
1793,0
1794,1
1795,1
1796,0
1797,1
1798,0
1799,0
1800,1
1801,0
1802,0
1803,0
1804,1
1805,1
1806,1
1807,1
1808,1
1809,0
1810,0
1811,1
1812,1
1813,0
1814,1
1815,0
1816,1
1817,0
1818,1
1819,1
1820,0
1821,0
1822,0
1823,1
1824,0
1825,1
1826,0
1827,1
1828,0
1829,1
1830,1
1831,1
1832,0
1833,0
1834,0
1835,1
1836,0
1837,0
1838,0
1839,0
1840,1
1841,0
1842,1
1843,1
1844,1
1845,1
1846,1
1847,0
1848,1
1849,1
1850,1
1851,0
1852,0
1853,1
1854,1
1855,1
1856,0
1857,1
1858,0
1859,1
1860,0
1861,1
1862,1
1863,1
1864,0
1865,0
1866,1
1867,0
1868,1
1869,1
1870,0
1871,1
1872,1
1873,0
1874,1
1875,1
1876,1
1877,0
1878,0
1879,0
1880,1
1881,1
1882,1
1883,0
1884,0
1885,1
1886,1
1887,0
1888,0
1889,0
1890,1
1891,1
1892,0
1893,0
1894,1
1895,1
1896,1
1897,1
1898,0
1899,1
1900,1
1901,1
1902,0
1903,1
1904,1
1905,0
1906,0
1907,0
1908,1
1909,0
1910,1
1911,0
1912,0
1913,1
1914,0
1915,1
1916,1
1917,1
1918,0
1919,0
1920,1
1921,0
1922,1
1923,0
1924,0
1925,0
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,1
1933,1
1934,1
1935,0
1936,1
1937,1
1938,1
1939,0
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,0
1948,0
1949,1
1950,0
1951,0
1952,0
1953,1
1954,0
1955,0
1956,0
1957,0
1958,1
1959,0
1960,1
1961,1
1962,1
1963,1
1964,0
1965,0
1966,0
1967,0
1968,1
1969,0
1970,1
1971,1
1972,0
1973,1
1974,1
1975,0
1976,0
1977,1
1978,0
1979,1
1980,1
1981,1
1982,1
1983,0
1984,0
1985,0
1986,0
1987,1
1988,0
1989,1
1990,1
1991,1
1992,0
1993,1
1994,0
1995,0
1996,1
1997,1
1998,1
1999,0
2000,0
2001,1
2002,0
2003,1
2004,1
2005,1
2006,0
2007,0
2008,1
2009,1
2010,0
2011,0
2012,1
2013,0
2014,1
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,1
2023,1
2024,0
2025,1
2026,0
2027,0
2028,0
2029,0
2030,1
2031,0
2032,0
2033,0
2034,1
2035,0
2036,0
2037,0
2038,1
2039,0
2040,1
2041,1
2042,1
2043,1
2044,0
2045,0
2046,0
2047,1
2048,1
2049,1
2050,1
2051,0
2052,1
2053,0
2054,0
2055,0
2056,1
2057,0
2058,1
2059,0
2060,0
2061,1
2062,1
2063,0
2064,1
2065,1
2066,0
2067,1
2068,1
2069,1
2070,1
2071,0
2072,0
2073,1
2074,1
2075,1
2076,0
2077,1
2078,1
2079,0
2080,0
2081,0
2082,1
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,1
2090,0
2091,1
2092,0
2093,0
2094,0
2095,1
2096,0
2097,1
2098,1
2099,1
2100,0
2101,0
2102,1
2103,1
2104,1
2105,0
2106,1
2107,0
2108,0
2109,1
2110,0
2111,1
2112,0
2113,1
2114,1
2115,1
2116,1
2117,1
2118,0
2119,1
2120,0
2121,0
2122,0
2123,1
2124,0
2125,0
2126,0
2127,0
2128,1
2129,0
2130,1
2131,0
2132,1
2133,0
2134,0
2135,1
2136,1
2137,0
2138,0
2139,0
2140,0
2141,1
2142,1
2143,0
2144,1
2145,0
2146,0
2147,1
2148,0
2149,1
2150,0
2151,0
2152,1
2153,1
2154,0
2155,1
2156,0
2157,0
2158,1
2159,1
2160,0
2161,1
2162,1
2163,1
2164,1
2165,1
2166,1
2167,0
2168,0
2169,1
2170,0
2171,1
2172,1
2173,0
2174,0
2175,0
2176,1
2177,1
2178,0
2179,1
2180,0
2181,0
2182,1
2183,1
2184,1
2185,0
2186,1
2187,0
2188,0
2189,0
2190,0
2191,1
2192,1
2193,1
2194,0
2195,1
2196,1
2197,1
2198,0
2199,1
2200,0
2201,1
2202,0
2203,1
2204,0
2205,0
2206,1
2207,1
2208,1
2209,1
2210,1
2211,0
2212,1
2213,1
2214,1
2215,1
2216,1
2217,0
2218,0
2219,0
2220,0
2221,0
2222,1
2223,1
2224,0
2225,1
2226,1
2227,1
2228,1
2229,0
2230,0
2231,1
2232,1
2233,0
2234,1
2235,0
2236,0
2237,1
2238,0
2239,0
2240,1
2241,0
2242,0
2243,1
2244,0
2245,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,0
2254,1
2255,0
2256,0
2257,0
2258,1
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,1
2273,1
2274,1
2275,0
2276,1
2277,0
2278,1
2279,1
2280,1
2281,0
2282,1
2283,1
2284,0
2285,0
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,0
2293,1
2294,1
2295,0
2296,0
2297,1
2298,0
2299,1
2300,0
2301,1
2302,1
2303,1
2304,0
2305,1
2306,1
2307,0
2308,1
2309,0
2310,1
2311,1
2312,0
2313,1
2314,1
2315,1
2316,0
2317,1
2318,1
2319,1
2320,1
2321,1
2322,0
2323,0
2324,1
2325,0
2326,1
2327,0
2328,1
2329,1
2330,0
2331,1
2332,0
2333,0
2334,0
2335,0
2336,1
2337,1
2338,0
2339,0
2340,1
2341,0
2342,0
2343,1
2344,0
2345,1
2346,1
2347,1
2348,0
2349,1
2350,1
2351,1
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,0
2359,0
2360,1
2361,0
2362,0
2363,0
2364,0
2365,0
2366,1
2367,0
2368,0
2369,0
2370,1
2371,0
2372,1
2373,1
2374,0
2375,0
2376,0
2377,0
2378,0
2379,1
2380,1
2381,1
2382,0
2383,0
2384,0
2385,0
2386,1
2387,0
2388,1
2389,1
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,1
2398,0
2399,0
2400,1
2401,0
2402,1
2403,1
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,1
2411,0
2412,1
2413,1
2414,1
2415,0
2416,0
2417,0
2418,1
2419,0
2420,1
2421,0
2422,1
2423,0
2424,0
2425,0
2426,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,1
2433,0
2434,1
2435,1
2436,0
2437,1
2438,0
2439,1
2440,0
2441,1
2442,0
2443,0
2444,0
2445,1
2446,0
2447,1
2448,0
2449,0
2450,1
2451,1
2452,0
2453,0
2454,1
2455,1
2456,0
2457,0
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,0
2465,1
2466,1
2467,0
2468,0
2469,1
2470,0
2471,0
2472,0
2473,0
2474,1
2475,1
2476,0
2477,0
2478,1
2479,1
2480,1
2481,1
2482,0
2483,1
2484,0
2485,0
2486,0
2487,0
2488,1
2489,0
2490,1
2491,1
2492,1
2493,0
2494,0
2495,0
2496,1
2497,0
2498,0
2499,0
2500,1
2501,1
2502,1
2503,0
2504,0
2505,0
2506,1
2507,0
2508,1
2509,0
2510,0
2511,0
2512,1
2513,1
2514,1
2515,0
2516,0
2517,1
2518,0
2519,1
2520,1
2521,1
2522,0
2523,1
2524,0
2525,0
2526,0
2527,0
2528,1
2529,1
2530,0
2531,0
2532,0
2533,0
2534,0
2535,1
2536,0
2537,0
2538,1
2539,0
2540,0
2541,0
2542,1
2543,0
2544,1
2545,0
2546,1
2547,0
2548,1
2549,0
2550,1
2551,1
2552,1
2553,0
2554,0
2555,1
2556,0
2557,1
2558,1
2559,1
2560,0
2561,1
2562,1
2563,0
2564,0
2565,0
2566,1
2567,0
2568,1
2569,1
2570,1
2571,0
2572,1
2573,0
2574,1
2575,0
2576,1
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,1
2585,0
2586,0
2587,1
2588,1
2589,1
2590,1
2591,1
2592,0
2593,0
2594,1
2595,0
2596,1
2597,1
2598,0
2599,1
2600,0
2601,0
2602,0
2603,1
2604,1
2605,1
2606,0
2607,1
2608,0
2609,1
2610,0
2611,0
2612,0
2613,1
2614,0
2615,1
2616,1
2617,1
2618,0
2619,1
2620,0
2621,0
2622,1
2623,1
2624,0
2625,0
2626,0
2627,0
2628,0
2629,1
2630,1
2631,1
2632,0
2633,1
2634,0
2635,1
2636,0
2637,0
2638,1
2639,0
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,1
2648,1
2649,1
2650,0
2651,0
2652,1
2653,1
2654,1
2655,0
2656,0
2657,1
2658,1
2659,0
2660,1
2661,1
2662,0
2663,1
2664,0
2665,1
2666,0
2667,0
2668,1
2669,1
2670,1
2671,1
2672,1
2673,0
2674,1
2675,1
2676,1
2677,1
2678,1
2679,1
2680,1
2681,1
2682,0
2683,0
2684,0
2685,1
2686,0
2687,0
2688,0
2689,0
2690,1
2691,0
2692,0
2693,1
2694,0
2695,1
2696,1
2697,1
2698,1
2699,1
2700,1
2701,0
2702,1
2703,1
2704,1
2705,0
2706,0
2707,1
2708,0
2709,0
2710,0
2711,1
2712,1
2713,1
2714,0
2715,1
2716,1
2717,1
2718,1
2719,0
2720,0
2721,1
2722,1
2723,0
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,0
2731,1
2732,0
2733,0
2734,0
2735,1
2736,1
2737,1
2738,0
2739,0
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,1
2747,1
2748,1
2749,0
2750,0
2751,0
2752,1
2753,1
2754,1
2755,1
2756,0
2757,0
2758,1
2759,0
2760,0
2761,1
2762,1
2763,0
2764,1
2765,0
2766,1
2767,1
2768,0
2769,0
2770,0
2771,0
2772,1
2773,0
2774,0
2775,1
2776,1
2777,1
2778,1
2779,0
2780,1
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,0
2789,1
2790,0
2791,0
2792,0
2793,1
2794,0
2795,1
2796,1
2797,1
2798,1
2799,0
2800,0
2801,0
2802,0
2803,1
2804,1
2805,1
2806,1
2807,0
2808,0
2809,0
2810,1
2811,1
2812,0
2813,0
2814,1
2815,0
2816,0
2817,1
2818,1
2819,1
2820,0
2821,0
2822,1
2823,0
2824,1
2825,0
2826,0
2827,1
2828,0
2829,0
2830,0
2831,0
2832,1
2833,0
2834,0
2835,1
2836,0
2837,0
2838,0
2839,0
2840,1
2841,1
2842,0
2843,0
2844,0
2845,1
2846,0
2847,1
2848,0
2849,0
2850,0
2851,0
2852,0
2853,1
2854,0
2855,0
2856,0
2857,0
2858,0
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,0
2867,1
2868,0
2869,1
2870,1
2871,0
2872,0
2873,1
2874,0
2875,0
2876,1
2877,0
2878,0
2879,0
2880,0
2881,1
2882,0
2883,0
2884,1
2885,1
2886,1
2887,1
2888,1
2889,0
2890,0
2891,0
2892,0
2893,1
2894,0
2895,1
2896,0
2897,1
2898,0
2899,0
2900,0
2901,1
2902,1
2903,1
2904,0
2905,0
2906,0
2907,0
2908,1
2909,0
2910,1
2911,1
2912,1
2913,1
2914,0
2915,0
2916,0
2917,1
2918,1
2919,1
2920,0
2921,0
2922,1
2923,0
2924,0
2925,1
2926,1
2927,0
2928,1
2929,1
2930,1
2931,1
2932,0
2933,0
2934,0
2935,0
2936,1
2937,0
2938,1
2939,0
2940,1
2941,1
2942,1
2943,0
2944,1
2945,1
2946,1
2947,1
2948,1
2949,0
2950,1
2951,1
2952,1
2953,1
2954,0
2955,0
2956,0
2957,1
2958,0
2959,0
2960,0
2961,1
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,0
2971,1
2972,1
2973,1
2974,0
2975,0
2976,1
2977,1
2978,0
2979,0
2980,0
2981,0
2982,1
2983,0
2984,0
2985,1
2986,1
2987,0
2988,0
2989,1
2990,1
2991,0
2992,1
2993,0
2994,1
2995,0
2996,1
2997,0
2998,0
2999,1
